"","Plot","Plant_sp","Plant_id","Mean_fruit_set","Mean_N_seeds","N_flowers","N_seeds_plant","N_seeds_sc","Mean_N_seeds_sc","N_flowers_sc"
"44","A","HHAL","484",0.591089752854459,22.2,65,852.942513368984,0.0223775401155898,0.371490280777538,0.0317460317460317
"45","A","HHAL","485",0.544444444444445,18,2,19.6,0.000167021261866632,0.280777537796976,0.000496031746031746
"46","A","LPED","261",0.218045618247299,2.2,874,419.258114765906,0.292701080698145,0.571428571428572,0.560454241816967
"47","A","LPED","262",0.298112981397193,2.4,697,498.683395281224,0.348967666754367,0.666666666666667,0.442217768871076
"48","A","LPED","263",0.28789287758114,2.4,655,452.567603557552,0.316298242778327,0.666666666666667,0.414161656646627
"49","A","LPED","264",0.268719950850681,2,649,348.798496204184,0.242785963426043,0.476190476190476,0.410153640614562
"50","A","LPED","265",0.181165322773686,2.4,816,354.794168119986,0.24703342705005,0.666666666666667,0.521710086840347
"51","A","LPED","266",0.223672115795127,1.8,346,139.302993717205,0.0943748197373324,0.380952380952381,0.207748830995324
"52","A","LPED","267",0.358936629812319,2.9,404,420.530155488113,0.293602221849913,0.904761904761905,0.246492985971944
"53","A","LPED","268",0.348148866059314,2.4,483,403.574165535957,0.281590231944162,0.666666666666667,0.299265197060788
"54","A","LPED","269",0.174936428263551,1.8,103,32.4332138000624,0.0186659568979031,0.380952380952381,0.0454241816967268
"55","A","LPED","270",0.397695299438608,2,43,34.2017957517203,0.0199188585928646,0.476190476190476,0.0053440213760855
"56","A","LPED","271",0.302917082917083,2.4,860,625.220859140859,0.438609542154745,0.666666666666667,0.551102204408818
"57","A","LPED","273",0.385605345031575,1.8,115,79.8203064215359,0.0522359979181053,0.380952380952381,0.053440213760855
"58","A","LPED","274",0.399611617696724,2,505,403.607733873691,0.28161401248043,0.476190476190476,0.313961255845023
"59","A","LPED","275",0.420624649938466,2.2,1532,1417.67332015261,1,0.571428571428572,1
"60","A","ROFF","236",0.347863247863248,2.66666666666667,102,94.6188034188034,0.000545736503478501,0.641025641025641,0.0019895548371052
"61","A","ROFF","237",0.679133986928105,1.33333333333333,2302,2084.488583878,0.0615922583407736,0.128205128205128,0.184365414905082
"62","A","ROFF","238",0.573928571428571,1.75,111,111.485625,0.00106318784732708,0.288461538461538,0.00273563790101965
"63","A","ROFF","239",0.803809523809524,1.4,514,578.421333333333,0.0153881457894522,0.153846153846154,0.0361435795407444
"64","A","ROFF","240",0.790178571428571,1.6,1019,1288.30714285714,0.037166485256008,0.230769230769231,0.0780071292381663
"65","A","SGEN","241",0.295733454717901,2.2,430,279.763848163134,0.363578196674306,0.459770114942529,0.344572368421053
"66","A","SGEN","242",0.583063680281072,3.5,114,232.642408432148,0.30203166972714,0.957854406130268,0.0847039473684211
"67","A","SGEN","243",0.39485776558566,1.535,262,158.799947585585,0.205584128389616,0.204980842911877,0.206414473684211
"68","A","SGEN","244",0.504012909511631,1.73,75,65.3956750091341,0.0835864005628351,0.279693486590038,0.0526315789473684
"69","A","SGEN","245",0.4343115364168,3.07,540,720.00166507177,0.938584156089238,0.793103448275862,0.435032894736842
"70","A","SGEN","246",0.112872799842963,1.4,191,30.1821866780082,0.0375931558562186,0.153256704980843,0.148026315789474
"71","A","SGEN","247",0.410109964410167,2.73,391,437.763679310345,0.569945848445244,0.662835249042146,0.3125
"72","A","SGEN","248",0.504615876450915,1.54,73,56.7289168306118,0.0722665243276397,0.206896551724138,0.0509868421052632
"73","A","SGEN","249",0.529791368052238,2.75,265,386.085459468068,0.502447593547639,0.670498084291188,0.208881578947368
"74","A","SGEN","250",0.433851971783006,2.63,468,534.002360949395,0.695645671003138,0.624521072796935,0.375822368421053
"75","A","SGEN","Y",0.354117647058824,2.6,367,337.899058823529,0.439510093702833,0.613026819923372,0.292763157894737
"76","A","TMAS","566",0.0183605907423927,1.16666666666667,91,1.94928271715069,0.00405445422079574,0.238095238095238,0.029501525940997
"77","A","TMAS","567",0.0238061809030239,1.3,131,4.05419260778497,0.00843260866467835,0.428571428571429,0.0430654459138691
"78","A","TMAS","568",0.00307692307692308,1,114,0.350769230769231,0.000729590313249384,0,0.0373007799253984
"79","A","TMAS","570",0.00990860990860991,1.33333333333333,302,3.98986692320026,0.00829881301714329,0.476190476190476,0.101051203797898
"80","A","TMAS","572",0.0032258064516129,1,2102,6.78064516129032,0.0141035546829744,0,0.711427602577145
"81","A","TMAS","572_1",0.233226805873865,1.7,378,149.871545454545,0.31172867573236,1,0.126822651746355
"82","A","TMAS","574",0.0258306567983987,1.5,217,8.40787878787879,0.0174881556890235,0.714285714285714,0.0722278738555443
"83","A","TMAS","575",0.00666666666666667,1.5,151,1.51,0.00314075830023803,0.714285714285714,0.0498474059003052
"84","B","CLIB","381",0.901282051282051,12.4,259,2894.55743589744,0.264282814232445,0.449612403100775,0.309466019417476
"85","B","CLIB","382",0.8375,15.1,554,7006.0225,0.642436217706614,0.65891472868217,0.66747572815534
"86","B","CLIB","383",0.973333333333333,15.9,73,1129.748,0.101963863624114,0.72093023255814,0.0837378640776699
"87","B","CLIB","384",0.75,10,90,675,0.0601382610124069,0.263565891472868,0.104368932038835
"88","B","CLIB","385",0.826272577996716,11.3,292,2726.36899835796,0.248813625247755,0.364341085271318,0.349514563106796
"89","B","CLIB","386",0.77,12.8,674,6642.944,0.609041948665619,0.48062015503876,0.813106796116505
"90","B","CLIB","387",0.868997668997669,19.5,76,1287.85454545455,0.116505767140989,1,0.087378640776699
"91","B","CLIB","388",0.604882677708765,14,30,254.050724637681,0.0214213076426494,0.573643410852713,0.0315533980582524
"92","B","CLIB","389",0.930555555555556,9.8,233,2124.83055555556,0.193486921525433,0.248062015503876,0.277912621359223
"93","B","CLIB","390",0.941666666666667,15.9,185,2769.9125,0.252818553682849,0.72093023255814,0.219660194174757
"94","B","CLIB","391",0.67308972073678,13,563,4926.34366607249,0.451157046675998,0.496124031007752,0.678398058252427
"95","B","CLIB","392",0.857857142857143,14,32,384.32,0.0334028687354292,0.573643410852713,0.0339805825242718
"96","B","CLIB","393",0.814011914011914,16.3,302,4007.05504791505,0.366605162053045,0.751937984496124,0.361650485436893
"97","B","CLIB","394",0.890659340659341,12.6,7,78.5561538461538,0.00528013455681165,0.465116279069767,0.00364077669902913
"98","B","CLIB","395",0.783939393939394,11.9,54,503.759454545455,0.0443883533598305,0.410852713178295,0.0606796116504854
"99","B","HCOM","121",0.102370049378163,3.1,521,165.337866750671,0.0499806926768885,0.398395721925134,0.281477336317851
"100","B","HCOM","122",0.181203007518797,2.8,544,276.008421052632,0.0837777663710777,0.32620320855615,0.294348069390039
"101","B","HCOM","123",0.213100415923945,2.3,472,231.341811527035,0.0701372754263295,0.205882352941176,0.25405707890319
"102","B","HCOM","124",0.244047619047619,1.9,187,86.710119047619,0.0259689959768107,0.109625668449198,0.0945719082260772
"103","B","HCOM","125",0.28192007797271,2.4,264,178.624561403509,0.054038243496675,0.229946524064171,0.137660884163402
"104","B","HCOM","126",0.399555130859479,2,882,704.81525083612,0.214728732670769,0.133689839572193,0.483491885842194
"105","B","HCOM","127",0.338474025974026,3.88888888888889,387,509.403409090909,0.155052981900059,0.588235294117647,0.206491326245104
"106","B","HCOM","128",0.251578947368421,2.7,659,447.634421052632,0.136189689365631,0.302139037433155,0.358701734750979
"107","B","HCOM","129",0.217186147186147,2.8,79,48.0415757575758,0.014160221588144,0.32620320855615,0.034135422495803
"108","B","HCOM","130",0.355304695304695,3.6,139,177.79446953047,0.0537847462915421,0.518716577540107,0.0677112479015109
"109","B","HCOM","131",0.0631818181818182,1.44444444444444,188,17.1573737373737,0.00472866449288416,0,0.0951315053161724
"110","B","HCOM","132",0.428388746803069,2.8,1054,1264.26086956522,0.385574762342671,0.32620320855615,0.579742585338556
"111","B","HCOM","133",0.136935064935065,2.5,929,318.031688311688,0.0966110215163425,0.254010695187166,0.509792949076665
"112","B","HCOM","134",0.267316017316017,2.7,219,158.063961038961,0.047759354499504,0.302139037433155,0.112479015109121
"113","B","HCOM","135",0.301212121212121,3.2,320,308.441212121212,0.0936822385838245,0.422459893048128,0.16899832120873
"114","B","HHAL","486",0.604699248120301,33.9,535,10967.1279135338,0.29194413718292,0.624190064794816,0.264880952380952
"115","B","HHAL","487",0.627505173189384,30.2,217,4112.29240197931,0.109246805742275,0.544276457883369,0.107142857142857
"116","B","HHAL","488",0.427267526523819,14.4,921,5666.5928437695,0.150672532514775,0.203023758099352,0.456349206349206
"117","B","HHAL","489",0.428560606060606,31.5,245,3307.41647727273,0.0877949877756958,0.572354211663067,0.121031746031746
"118","B","HHAL","490",0.535714285714286,25.2857142857143,1,13.5459183673469,5.66588627152871e-06,0.438136377661216,0
"119","B","HHAL","491",0.482205513784461,41.2,48,953.60962406015,0.0250605530713515,0.781857451403888,0.0233134920634921
"120","B","HHAL","492",0.839285714285714,37.8,4,126.9,0.00302681616584902,0.708423326133909,0.00148809523809524
"121","B","HHAL","493",0.527958785853523,30.6,944,15250.8286716792,0.406114739217678,0.552915766738661,0.467757936507937
"122","B","HHAL","494",0.89292970187707,32.1,417,11952.4891104159,0.318206308007014,0.585313174946004,0.206349206349206
"123","B","HHAL","495",0.554024844720497,30.4,201,3385.31341118012,0.089871122487944,0.548596112311015,0.0992063492063492
"124","B","HHAL","496",0.364255404725993,19,351,2429.21929411765,0.0643889875046932,0.302375809935205,0.173611111111111
"125","B","HHAL","497",0.58026418026418,17.4,199,2009.22275058275,0.0531951014386045,0.267818574514039,0.0982142857142857
"126","B","HHAL","498",0.759764170920358,26.5,90,1812.03754764505,0.0479396565317829,0.464362850971922,0.0441468253968254
"127","B","HHAL","499",0.889219348659004,23.1,99,2033.55572844828,0.0538436319707438,0.390928725701944,0.0486111111111111
"128","B","HHAL","500",0.663509102076108,25.2631578947368,107,1793.56986750678,0.0474474498444781,0.437649198590429,0.0525793650793651
"129","B","LPED","276",0.181152841686357,1.7,212,65.2874841437632,0.0419406323867948,0.333333333333333,0.118236472945892
"130","B","LPED","277",0.265594965675057,2.1,35,19.5212299771167,0.00951882837387855,0.523809523809524,0
"131","B","LPED","278",0.237508961345341,1.7,112,45.2217062401529,0.0277256014561734,0.333333333333333,0.051436205744823
"132","B","LPED","279",0.341156270200388,2.9,110,108.828850193924,0.0727862775513003,0.904761904761905,0.0501002004008016
"133","B","LPED","280",0.325689518876925,2.2,186,133.272151124438,0.0901024404453003,0.571428571428572,0.100868403473614
"134","B","LPED","281",0.276128481581312,2.5,119,82.1482232704403,0.0538851445482559,0.714285714285714,0.0561122244488978
"135","B","LPED","282",0.289656494176618,2.2,98,62.4499401444789,0.0399304548641198,0.571428571428572,0.0420841683366733
"136","B","LPED","284",0.392061212814645,2,346,271.306359267735,0.187888858079662,0.476190476190476,0.207748830995324
"137","B","LPED","285",0.227895329924399,1.9,150,64.9501690284538,0.0417016710656578,0.428571428571428,0.0768203072812291
"138","B","LPED","286",0.267084351223007,2,83,44.3360023030191,0.0270981496363531,0.476190476190476,0.032064128256513
"139","B","LPED","287",0.17103473683783,2.1,378,135.76737410187,0.0918701103544052,0.523809523809524,0.229124916499666
"140","B","LPED","288",0.250291912386816,2.7,187,126.372386564103,0.0852144980435502,0.80952380952381,0.101536406145625
"141","B","LPED","289",0.347085464444811,2.2,237,180.970361161524,0.123892883769726,0.571428571428572,0.134936539746159
"142","B","LPED","290",0.22594484482046,2.2,85,42.2516859814261,0.0256215748868981,0.571428571428572,0.0334001336005344
"143","B","ROFF","16",0.874761904761905,3,12141,31861.4528571429,0.975109372680155,0.769230769230769,1
"144","B","ROFF","17",0.912380952380952,1.42857142857143,1742,2270.52517006803,0.067299609963936,0.164835164835165,0.13794246870596
"145","B","ROFF","18",0.724285714285714,1,971,703.281428571429,0.0192186851571088,0,0.0740280195639559
"146","B","ROFF","19",0.866944444444444,2,1008,1747.76,0.0512618794130601,0.384615384615385,0.0770952499378264
"147","B","ROFF","20",0.658412698412698,2.8,2911,5366.59022222222,0.16228271120607,0.692307692307692,0.234850368896626
"148","B","ROFF","21",0.782011278195489,2.9,2880,6531.35819548872,0.198016222119023,0.730769230769231,0.232280527232032
"149","B","ROFF","22",0.647002923976608,2.33333333333333,1884,2844.22485380117,0.0848999427168575,0.512820512820513,0.149714001492166
"150","B","ROFF","23",0.623571428571429,3.6,1702,3820.74685714286,0.114858321092673,1,0.134626543977452
"151","B","ROFF","24",0.752857142857143,2.88888888888889,2967,6452.98952380952,0.195611976939763,0.726495726495726,0.239492663516538
"152","B","ROFF","25",0.583928571428571,3,214,374.882142857143,0.00914383786630621,0.769230769230769,0.0112741440769295
"153","B","ROFF","26",0.7475,3,2940,6592.95,0.199905775634544,0.769230769230769,0.237254414324795
"154","B","ROFF","27",0.822380952380952,2.77777777777778,2943,6722.96428571429,0.203894438616393,0.683760683760684,0.237503108679433
"155","B","ROFF","28",0.697619047619048,3.1,2825,6109.39880952381,0.185071077103647,0.807692307692308,0.227721130730332
"156","B","ROFF","29",0.819404761904762,2.5,1366,2798.26726190476,0.0834900257640778,0.576923076923077,0.106772776257979
"157","B","ROFF","30",0.857309941520468,2,3190,5469.63742690058,0.165444060502614,0.384615384615385,0.257978943877974
"158","B","SGEN","226",0.471965977398915,3.22,223,338.899889731065,0.440817304746719,0.850574712643678,0.174342105263158
"159","B","SGEN","227",0.297326264717569,2.425,125,90.1270239925131,0.115888652899246,0.545977011494253,0.09375
"160","B","SGEN","228",0.251659438184905,1.69,43,18.2880913728971,0.0220579714181506,0.264367816091954,0.0263157894736842
"161","B","SGEN","229",0.404466645618695,2.7,55,60.0632968743763,0.0766216440435742,0.651340996168582,0.0361842105263158
"162","B","SGEN","230",0.155327711504182,2.18,115,38.9406572740985,0.0490328200438082,0.452107279693487,0.0855263157894737
"163","B","SGEN","231",0.188285164083351,1.13,236,50.211887557748,0.0637544644235357,0.0498084291187739,0.185032894736842
"164","B","SGEN","232",0.274702772683137,1.38,237,89.8442888337469,0.115519365221126,0.145593869731801,0.185855263157895
"165","B","SGEN","233",0.450571884256095,2,140,126.160127591707,0.162952418232363,0.383141762452107,0.106085526315789
"166","B","SGEN","234",0.430856565437846,1,533,229.646549378372,0.298118701001317,0,0.429276315789474
"167","B","SGEN","235",0.269127314707682,1.92,187,96.6274710726462,0.124379054374032,0.352490421455939,0.144736842105263
"168","B","TMAS","578",0.0259910489716783,1.5,250,9.74664336437935,0.020272749037175,0.714285714285714,0.0834181078331638
"169","B","TMAS","582",0.0136577491682907,1.16666666666667,727,11.5840475862386,0.0240944990773716,0.238095238095238,0.245167853509664
"170","B","TMAS","583",0.00158730158730159,1,34,0.053968253968254,0.000112252477880892,0,0.0101729399796541
"171","B","TMAS","584",0.0758715681028966,1,159,12.0635793283606,0.0250919118583631,0,0.0525601898948796
"172","B","TMAS","585",0.0458069062720226,1.33333333333333,78,4.76391825229035,0.0099088184056532,0.476190476190476,0.0250932519498135
"173","C","CLIB","469",0.696666666666667,11.8,21,172.634,0.0139329765875542,0.403100775193798,0.020631067961165
"174","C","CLIB","470",0.264935064935065,6.6,17,29.7257142857143,0.000788938201005942,0,0.0157766990291262
"175","C","HCOM","136",0.44352016404648,2.8,166,206.148172248804,0.0624435280815028,0.32620320855615,0.0828203693340795
"176","C","HCOM","137",0.214131920710868,2.6,643,357.985745044429,0.108812371805905,0.27807486631016,0.349748181309457
"177","C","HCOM","138",0.172785888575362,2.3,244,96.9674406684933,0.0291014231785379,0.205882352941176,0.1264689423615
"178","C","HCOM","139",0.0921522921522921,2.9,179,47.8362548562549,0.0140975197640078,0.350267379679144,0.0900951315053162
"179","C","HCOM","140",0.0557692307692308,1.66666666666667,18,1.67307692307692,0,0.053475935828877,0
"180","C","HCOM","141",0.153766233766234,2.22222222222222,151,51.597113997114,0.0152460279136126,0.18716577540107,0.0744264129826525
"181","C","HCOM","142",0.192077922077922,3,390,224.731168831169,0.0681184875042183,0.374331550802139,0.208170117515389
"182","C","HCOM","143",0.0704970760233918,2.9,585,119.598289473684,0.0360125339943761,0.350267379679144,0.31729155008394
"183","C","HCOM","144",0.119941520467836,2,133,31.9044444444444,0.00923219154760912,0.133689839572193,0.0643536653609401
"184","C","HCOM","145",0.15008658008658,2,480,144.083116883117,0.0434898211695018,0.133689839572193,0.258533855623951
"185","C","HCOM","146",0.215604575163399,2,346,149.198366013072,0.0450519390508086,0.133689839572193,0.183547845551203
"186","C","HCOM","147",0.2618786818243,3.5,491,450.03851471506,0.136923862345873,0.494652406417112,0.264689423614997
"187","C","HCOM","148",0.298095238095238,2,679,404.813333333333,0.123112792205021,0.133689839572193,0.369893676552882
"188","C","HCOM","149",0.322222222222222,1.9,133,81.4255555555555,0.0243551721109287,0.109625668449198,0.0643536653609401
"189","C","HCOM","150",0.0702991452991453,1.625,127,14.5079861111111,0.00391958253414597,0.0434491978609626,0.0609960828203693
"190","C","HHAL","501",0.674278846153846,36.7,14,346.444471153846,0.00887818764584229,0.684665226781858,0.0064484126984127
"191","C","HHAL","502",0.605853174603175,24.1,37,540.239275793651,0.0140432705417153,0.412526997840173,0.0178571428571429
"192","C","HHAL","503",0.505573416299369,16.8,117,993.75510707804,0.0261305236934621,0.254859611231102,0.0575396825396825
"193","C","HHAL","504",0.775821985032511,27.9,94,2034.67073794626,0.053873349570746,0.494600431965443,0.0461309523809524
"194","C","HHAL","505",0.857792207792208,22.875,159,3119.89748376623,0.0827971698630232,0.386069114470842,0.0783730158730159
"195","C","HHAL","506",0.706173612035681,13,371,3405.87533084809,0.0904191455362436,0.172786177105832,0.183531746031746
"196","C","HHAL","507",0.613448561242679,51.3,549,17276.9812442704,0.460116424229675,1,0.271825396825397
"197","C","HHAL","509",0.496258741258741,22.1,71,778.679590909091,0.0203982602721076,0.369330453563715,0.0347222222222222
"198","C","HHAL","510",0.8,17.2,5,68.8,0.00147831584971317,0.263498920086393,0.00198412698412698
"199","C","HHAL","511",0.650311942959002,35.5,273,6302.49819518717,0.167620891167145,0.658747300215983,0.134920634920635
"200","C","HHAL","512",0.67131299734748,44.1,21,621.702966843501,0.0162144676388631,0.844492440604752,0.00992063492063492
"201","C","HHAL","513",0.651575630252101,32.4,127,2681.10340336134,0.071102285659486,0.591792656587473,0.0625
"202","C","HHAL","514",0.756581196581197,36.6,14,387.672205128205,0.00997700277652834,0.682505399568035,0.0064484126984127
"203","C","HHAL","515",0.679347319347319,26,336,5934.77818181818,0.157820296383129,0.453563714902808,0.166170634920635
"204","C","LPED","291",0.25647909415041,2.7,383,265.225031260939,0.183580713828733,0.80952380952381,0.232464929859719
"205","C","LPED","292",0.244517267722136,2.2,47,25.2830854824688,0.0136006513971273,0.571428571428572,0.00801603206412826
"206","C","LPED","293",0.254421534347893,1.9,58,28.0372530851378,0.0155517632776694,0.428571428571428,0.0153640614562458
"207","C","LPED","294",0.346830595652895,2.5,378,327.754912891986,0.227878234001799,0.714285714285714,0.229124916499666
"208","C","LPED","295",0.288485499797527,2,76,43.8497959692241,0.0267537105567041,0.476190476190476,0.0273881095524382
"209","C","LPED","296",0.465566188197767,3.1,86,124.119945773525,0.0836188202850662,1,0.0340681362725451
"210","C","LPED","297",0.254891221445843,1.9,103,49.8822120369515,0.0310272045324196,0.428571428571428,0.0454241816967268
"211","C","LPED","298",0.29184926811598,1.2,138,48.3302388000062,0.0299277531344898,0.0952380952380952,0.0688042752171009
"212","C","LPED","299",0.380802998222353,2.9,71,78.4073373339825,0.0512350200651625,0.904761904761905,0.0240480961923848
"213","C","LPED","300",0.267382385148343,1.6,86,36.7918161964119,0.021753685077494,0.285714285714286,0.0340681362725451
"214","C","LPED","301",0.336267421267421,2.9,104,101.418254254254,0.067536451155196,0.904761904761905,0.0460921843687375
"215","C","LPED","302",0.257631175462079,1.8,85,39.417569845698,0.0236138257368839,0.380952380952381,0.0334001336005344
"216","C","LPED","303",0.200331343453295,2.1,137,57.6353275115129,0.0365196791730235,0.523809523809524,0.0681362725450902
"217","C","LPED","304",0.21029526029526,1.7,142,50.7652758352758,0.031652786020822,0.333333333333333,0.0714762859051436
"218","C","LPED","305",0.212235772357724,2,66,28.0151219512195,0.0155360851038807,0.476190476190476,0.0207080828323313
"219","C","ROFF","31",0.780833333333333,2.3,6113,10978.4385833333,0.33444665222793,0.5,0.500290143413745
"220","C","ROFF","32",0.907142857142857,2.1,2671,5088.255,0.153743761879669,0.423076923076923,0.214954820525574
"221","C","ROFF","33",0.65,3.4,1271,2808.91,0.0838165306187772,0.923076923076923,0.0988974550277709
"222","C","ROFF","34",0.601266233766234,3.3,1701,3375.08775,0.101186100586913,0.884615384615384,0.134543645859239
"223","C","ROFF","35",0.941111111111111,2.9,8126,22177.6597777778,0.678023658080837,0.730769230769231,0.667164055375943
"224","C","ROFF","36",0.646547619047619,2.6,992,1667.57561904762,0.048801930721498,0.615384615384615,0.075768880046423
"225","C","ROFF","37",0.679285714285714,2.8,1666,3168.732,0.0948553844152654,0.692307692307692,0.131642211721794
"226","C","ROFF","38",0.536868686868687,2.4,1083,1395.42909090909,0.040452842185102,0.538461538461538,0.0833126088037801
"227","C","ROFF","39",0.801428571428571,1.8,701,1011.24257142857,0.0286665177826832,0.307692307692308,0.0516455276465224
"228","C","ROFF","40",0.558571428571429,3,123,206.112857142857,0.00396622373949419,0.769230769230769,0.00373041531957225
"229","C","ROFF","41",0.742063492063492,2.7,2636,5281.41428571429,0.159669628320392,0.653846153846154,0.212053386388129
"230","C","ROFF","42",0.619047619047619,2,2809,3477.80952380952,0.104337466103194,0.384615384615385,0.226394760838929
"231","C","ROFF","43",0.772857142857143,2.8,810,1752.84,0.0514177269634772,0.692307692307692,0.0606814225317085
"232","C","ROFF","44",0.479960317460317,2.8,1426,1916.38555555556,0.0564350840923999,0.692307692307692,0.111746663350742
"233","C","ROFF","45",0.650555555555556,2.3,405,605.9925,0.0162339920073931,0.5,0.0271076846555583
"234","C","SGEN","251",0.241308121308121,2.4,1026,594.197117909118,0.774267594536248,0.53639846743295,0.834703947368421
"235","C","SGEN","252",0.164103561494866,1.71,285,79.9758706945229,0.102629969939508,0.272030651340996,0.225328947368421
"236","C","SGEN","253",0.100470759399331,3.06,219,67.3294747038676,0.0861121861861481,0.789272030651341,0.171052631578947
"237","C","SGEN","254",0.228981927049724,2.73,1227,767.02305085773,1,0.662835249042146,1
"238","C","SGEN","255",0.0783882783882784,2.83,389,86.295304029304,0.110883944696017,0.701149425287356,0.310855263157895
"239","C","SGEN","256",0.063982683982684,1.13,81,5.85633506493506,0.00582053408650983,0.0498084291187739,0.0575657894736842
"240","C","SGEN","257",0.135870558749816,2.53,479,164.657454032139,0.213234768531644,0.586206896551724,0.384868421052632
"241","C","SGEN","258",0.149174406604747,2.18,540,175.608111455108,0.227537704435548,0.452107279693486,0.435032894736842
"242","C","SGEN","259",0.0307060755336617,1.25,173,6.64018883415435,0.00684434569764292,0.0957854406130268,0.133223684210526
"243","C","TMAS","586",0.0906459803312104,1,141,12.7810832267007,0.026584300152512,0,0.0464564259070872
"244","C","TMAS","587",0.0824191279887482,1.1,28,2.53850914205345,0.00528002891267183,0.142857142857143,0.0081383519837233
"245","C","TMAS","588",0.0281957102451289,1.33333333333333,47,1.76693117536141,0.00367516804964614,0.476190476190476,0.0145812139708376
"246","C","TMAS","589",0.0466365007541478,1,4,0.186546003016591,0.000388010534669263,0,0
"247","D","CLIB","396",0.563333333333333,12.3,18,124.722,0.00952625402399784,0.441860465116279,0.0169902912621359
"248","D","CLIB","397",0.759308338720103,13.5,45,461.279815772463,0.040481274075462,0.534883720930233,0.0497572815533981
"249","D","CLIB","398",0.639285714285714,19.4,12,148.825714285714,0.011743201377654,0.992248062015504,0.00970873786407767
"250","D","CLIB","399",0.833333333333333,15.5,121,1562.91666666667,0.141804699682421,0.689922480620155,0.141990291262136
"251","D","CLIB","400",0.788095238095238,15.5,33,403.110714285714,0.0351311510995175,0.689922480620155,0.0351941747572816
"252","D","CLIB","401",0.885128205128205,12.8,32,362.548512820513,0.0314004287664021,0.48062015503876,0.0339805825242718
"253","D","CLIB","402",0.821984126984127,15.4,94,1189.90422222222,0.107496752708372,0.682170542635659,0.109223300970874
"254","D","CLIB","403",0.658461538461538,15.3,27,272.010461538462,0.0230731605779517,0.674418604651163,0.0279126213592233
"255","D","CLIB","404",0.783333333333333,10.7,62,519.663333333333,0.0458511180430541,0.317829457364341,0.0703883495145631
"256","D","CLIB","405",0.74047619047619,11.5,29,246.94880952381,0.0207681065745087,0.37984496124031,0.0303398058252427
"257","D","CLIB","406",0.691111111111111,13.9,69,662.844666666667,0.0590202700776192,0.565891472868217,0.0788834951456311
"258","D","CLIB","407",0.682894736842105,14.2,17,164.850789473684,0.0132171131411686,0.589147286821705,0.0157766990291262
"259","D","CLIB","408",0.623600288600289,13.5,82,690.32551948052,0.061547830900807,0.534883720930233,0.0946601941747573
"260","D","CLIB","409",0.826984126984127,18.2,60,903.066666666666,0.0811147705714961,0.89922480620155,0.0679611650485437
